,SNIa_Probability,SNII_Probability,SNIbc_Probability,SLSN_Probability,ZTF_ID,host_ra,hostdec,has_host?,TNS_Classification,Alerce_SNIa_Probability,Alerce_SNII_Probability,Alerce_SNIbc_Probability,Alerce_SLSN_Probability
9040,0.067666667,0.113333333,0.020333333,0.798666667,ZTF18ablwafp,313.6548921,22.08146457,True,Object Not Found,0.024,0.048,0.034,0.894
9041,0.475,0.189333333,0.226333333,0.109333333,ZTF19abdkfzl,34.08101848,19.58648873,True,Object Not Found,0.182,0.336,0.26,0.222
9042,0.562333333,0.111,0.219,0.107666667,ZTF18abnvoel,260.8122845,77.84402743,True,Object Not Found,0.448,0.148,0.248,0.156
9043,0.368333333,0.272666667,0.355666667,0.003333333,ZTF19abqyphl,102.5796044,62.69896926,True,Object Not Found,,,,
9044,0.515,0.237666667,0.223,0.024333333,ZTF19aceckai,169.2461267,47.22120589,True,Object Not Found,,,,
9045,0.433666667,0.138666667,0.324666667,0.103,ZTF19acetwqh,,,False,Object Not Found,0.388,0.236,0.284,0.092
9046,0.109333333,0.314,0.229,0.347666667,ZTF19acgjnjm,182.8903225,68.99774868,True,Object Not Found,0.118,0.206,0.25,0.426
9047,0.306,0.081,0.61,0.003,ZTF19abwscnk,,,False,Object Not Found,,,,
9048,0.451666667,0.216333333,0.314666667,0.017333333,ZTF19abxgatn,264.1739238,70.91054537,True,Object Not Found,0.162,0.338,0.242,0.258
9049,0.020333333,0.767,0.063,0.149666667,ZTF18acyybvg,173.6447528,22.51831523,True,Object Not Found,0.038,0.398,0.084,0.48
9050,0.205333333,0.554333333,0.164333333,0.076,ZTF18adbadrj,211.5892727,29.62277841,True,Object Not Found,0.292,0.232,0.25,0.226
9051,0.36,0.209333333,0.191666667,0.239,ZTF18abivonr,321.8789675,45.42122269,True,Object Not Found,0.288,0.136,0.492,0.084
9052,0.115,0.329666667,0.160333333,0.395,ZTF19aafllhf,157.2952454,31.13482645,True,Object Not Found,0.092,0.36,0.122,0.426
9053,0.101666667,0.441666667,0.431,0.025666667,ZTF19acvtrxj,147.3454899,1.14542921,True,Object Not Found,0.154,0.334,0.384,0.128
9054,0.190666667,0.657333333,0.095666667,0.056333333,ZTF20abbcbls,177.4541394,54.54437811,True,Object Not Found,0.382,0.232,0.208,0.178
9055,0.635333333,0.131333333,0.185333333,0.048,ZTF20aalkxvg,120.501547,65.29158182,True,Object Not Found,0.33,0.25,0.18,0.24
9056,0.387666667,0.299333333,0.306333333,0.006666667,ZTF20aatponi,186.2997702,56.22117004,True,Object Not Found,0.294,0.232,0.288,0.186
9057,0.442666667,0.192,0.277333333,0.088,ZTF20aavcslg,224.5738553,24.37780741,True,Object Not Found,0.3,0.188,0.178,0.334
9058,0.399,0.151666667,0.303333333,0.146,ZTF20ablendo,333.1753461,24.03755572,True,Object Not Found,0.32,0.158,0.286,0.236
9059,0.588666667,0.101333333,0.254666667,0.055333333,ZTF20acxbpxs,23.5405586,1.76760222,True,Object Not Found,0.428,0.114,0.4,0.058
9060,0.380333333,0.313333333,0.239,0.067333333,ZTF20acazpmk,270.7131373,53.77698913,True,Object Not Found,0.38,0.2,0.218,0.202
9061,0.500333333,0.139333333,0.254,0.106333333,ZTF20abmzyte,15.04126958,16.15535842,True,Object Not Found,0.258,0.242,0.26,0.24
9062,0.557666667,0.110666667,0.170666667,0.161,ZTF20achdusl,,,False,Object Not Found,0.466,0.128,0.32,0.086
9063,0.266,0.168666667,0.555333333,0.01,ZTF20absxdkx,41.05467132,15.38525732,True,Object Not Found,0.232,0.176,0.436,0.156
9064,0.518666667,0.167666667,0.270666667,0.043,ZTF20acpbyfl,339.5073589,26.34009456,True,Object Not Found,0.34,0.242,0.244,0.174
9065,0.071333333,0.104333333,0.081,0.743333333,ZTF20acvfraq,349.7239887,-10.58493221,True,Object Not Found,0.054,0.294,0.062,0.59
9066,0.331,0.346333333,0.289666667,0.033,ZTF20abxxzxy,75.09601549,6.83550677,True,Object Not Found,0.276,0.288,0.198,0.238
9067,0.618666667,0.118,0.247333333,0.016,ZTF18acvgnft,165.8414524,5.28392271,True,Object Not Found,,,,
9068,0.377,0.268333333,0.352666667,0.002,ZTF19acbhveu,114.6947513,13.21462411,True,Object Not Found,0.396,0.146,0.252,0.206
9069,0.578,0.103,0.2,0.119,ZTF19aavowpa,242.7381055,57.91025967,True,Object Not Found,0.598,0.084,0.238,0.08
9070,0.242,0.413,0.270666667,0.074333333,ZTF19aaviqnb,,,False,Object Not Found,0.418,0.198,0.328,0.056
9071,0.406333333,0.334333333,0.239666667,0.019666667,ZTF19abaevtw,159.4927259,50.86536427,True,Object Not Found,,,,
9072,0.478333333,0.105333333,0.351333333,0.065,ZTF19aarnrfo,215.0010793,23.11157603,True,Object Not Found,0.41,0.128,0.368,0.094
9073,0.552333333,0.130333333,0.262,0.055333333,ZTF19aattnch,259.753377,28.23955567,True,Object Not Found,0.39,0.122,0.348,0.14
9074,0.216,0.312,0.450333333,0.021666667,ZTF19abcoosk,297.1850467,3.15630353,True,Object Not Found,,,,
9075,0.144666667,0.174666667,0.044666667,0.636,ZTF19aavakzo,,,False,Object Not Found,0.19,0.324,0.116,0.37
9076,0.579666667,0.124666667,0.274,0.021666667,ZTF19acigmvc,5.34600713,37.85987669,True,Object Not Found,0.398,0.196,0.214,0.192
9077,0.320333333,0.278666667,0.394,0.007,ZTF20aamvgio,114.1479749,51.01504353,True,Object Not Found,0.204,0.208,0.348,0.24
9078,0.127666667,0.453333333,0.050333333,0.368666667,ZTF19aawseab,5.67024978,74.33944331,True,Object Not Found,0.16,0.28,0.274,0.286
9079,0.625,0.072333333,0.288,0.014666667,ZTF20aafmgyr,38.21055297,45.22734054,True,Object Not Found,0.454,0.136,0.304,0.106
9080,0.242666667,0.473666667,0.234,0.049666667,ZTF19acyigpy,143.2964272,44.82924331,True,SN Ia,0.118,0.304,0.276,0.302
9081,0.143666667,0.349333333,0.501,0.006,ZTF20abbywfu,16.59542309,24.95399465,True,Object Not Found,0.108,0.344,0.33,0.218
9082,0.576333333,0.079,0.316666667,0.028,ZTF20aawjdge,148.7676645,28.89593158,True,SN II,0.598,0.122,0.2,0.08
9083,0.509,0.13,0.146333333,0.214666667,ZTF20abjksgj,326.6628782,20.69446989,True,Object Not Found,0.462,0.152,0.206,0.18
9084,0.579666667,0.111666667,0.199333333,0.109333333,ZTF20abltxxi,239.7723281,42.9331634,True,No Classification,0.452,0.142,0.258,0.148
9085,0.357,0.308666667,0.331333333,0.003,ZTF20abqgcny,270.1028613,8.51535685,True,SN Ia,0.214,0.224,0.32,0.242
9086,0.406333333,0.17,0.394333333,0.029333333,ZTF20abnmudd,332.5539279,26.81534589,True,Object Not Found,0.254,0.132,0.384,0.23
9087,0.323333333,0.204666667,0.115,0.357,ZTF20abnvdem,43.96339529,13.02439547,True,SN Ia,0.382,0.172,0.326,0.12
9088,0.617,0.120666667,0.171333333,0.091,ZTF20abeonvo,189.5948669,48.84414623,True,No Classification,0.536,0.148,0.23,0.086
9089,0.085666667,0.749333333,0.07,0.095,ZTF20achtyki,50.88530558,-16.44108498,True,Object Not Found,0.084,0.322,0.078,0.516
9090,0.524333333,0.243,0.227666667,0.005,ZTF20ackrvva,160.3575876,71.39564679,True,SN Ia,0.32,0.246,0.214,0.22
9091,0.697666667,0.063,0.225,0.014333333,ZTF20abvyfqf,33.23258037,20.67179692,True,No Classification,0.5,0.172,0.248,0.08
9092,0.573333333,0.102333333,0.251333333,0.073,ZTF19abphpjo,281.1231061,67.90257433,True,SN Ia-91T-like,0.33,0.15,0.24,0.28
9093,0.071333333,0.536,0.357,0.035666667,ZTF19abkfmjp,10.83506267,-25.88381516,True,No Classification,0.084,0.512,0.206,0.198
9094,0.039666667,0.825,0.083,0.052333333,ZTF19abukbit,51.80003439,-11.97010903,True,SN Ia,0.07,0.456,0.134,0.34
9095,0.365333333,0.204,0.244333333,0.186333333,ZTF19abvhtsk,56.45646227,39.37776669,True,SN Ib,0.322,0.204,0.392,0.082
9096,0.373,0.326,0.298666667,0.002333333,ZTF19abdkege,26.13863224,14.02217752,True,Object Not Found,0.176,0.326,0.194,0.304
9097,0.600666667,0.091333333,0.230666667,0.077333333,ZTF19abnxglw,273.642101,41.23837233,True,Object Not Found,0.382,0.17,0.186,0.262
9098,0.433333333,0.343333333,0.177,0.046333333,ZTF20abybwxs,280.6633993,9.58590309,True,Object Not Found,0.234,0.268,0.394,0.104
9099,0.579,0.125666667,0.183666667,0.111666667,ZTF19aburdqn,30.81879691,5.46456802,True,Object Not Found,0.438,0.152,0.302,0.108
9100,0.304333333,0.242,0.417,0.036666667,ZTF19abxvksn,86.37535032,-8.51477306,True,Object Not Found,0.32,0.27,0.326,0.084
9101,0.693333333,0.104666667,0.178333333,0.023666667,ZTF19abzmpvb,235.3661043,46.48516513,True,Object Not Found,0.362,0.194,0.254,0.19
9102,0.036,0.753666667,0.12,0.090333333,ZTF20accxshs,112.0248191,44.79934855,True,Object Not Found,0.18,0.328,0.214,0.278
9103,0.653666667,0.113,0.156333333,0.077,ZTF19acaiers,43.39216704,-5.83696155,True,Object Not Found,0.62,0.126,0.192,0.062
9104,0.191,0.202,0.324666667,0.282333333,ZTF18acaszeh,358.8591104,47.19481745,True,Object Not Found,0.236,0.19,0.356,0.218
9105,0.122666667,0.576333333,0.229666667,0.071333333,ZTF19acblhxc,33.20463642,-6.70029527,True,Object Not Found,0.146,0.478,0.29,0.086
9106,0.126666667,0.340333333,0.448,0.085,ZTF19acbwaah,162.3299845,22.98050444,True,Object Not Found,0.14,0.386,0.302,0.172
9107,0.176,0.217666667,0.584,0.022333333,ZTF18acbwxcc,344.845629,8.75130823,True,Object Not Found,0.212,0.302,0.346,0.14
9108,0.2,0.633,0.095333333,0.071666667,ZTF19acxmmar,,,False,Object Not Found,0.214,0.258,0.446,0.082
9109,0.159666667,0.687,0.1,0.053333333,ZTF20aausahr,127.8452417,49.22728897,True,Object Not Found,0.22,0.352,0.19,0.238
9110,0.591666667,0.123,0.276333333,0.009,ZTF20aaghhlf,168.3785376,51.5341436,True,Object Not Found,0.448,0.168,0.23,0.154
9111,0.124,0.589,0.189666667,0.097333333,ZTF20aazcikk,203.915049,3.72872881,True,Object Not Found,0.222,0.214,0.282,0.282
9112,0.345666667,0.285333333,0.366333333,0.002666667,ZTF20abdxxyz,287.5679111,54.01328166,True,Object Not Found,0.202,0.148,0.398,0.252
9113,0.126666667,0.317666667,0.193,0.362666667,ZTF20aahirfz,10.4097153,-3.25384281,True,Object Not Found,0.132,0.422,0.258,0.188
9114,0.073666667,0.772666667,0.103,0.050666667,ZTF20abehvej,328.9928315,23.13621975,True,Object Not Found,0.126,0.378,0.176,0.32
9115,0.374,0.329,0.288333333,0.008666667,ZTF20abjyoss,,,False,Object Not Found,0.252,0.294,0.144,0.31
9116,0.579666667,0.167,0.214,0.039333333,ZTF20acgmflv,334.6355045,35.6336832,True,Object Not Found,0.288,0.168,0.172,0.372
9117,0.398666667,0.270666667,0.286666667,0.044,ZTF20acgyqjr,267.1400404,24.88434264,True,Object Not Found,0.286,0.206,0.212,0.296
9118,0.409666667,0.346333333,0.237666667,0.006333333,ZTF20abqehzn,277.3531866,28.44782432,True,Object Not Found,0.338,0.172,0.244,0.246
9119,0.595,0.133666667,0.247,0.024333333,ZTF20absdqjb,302.257717,41.37038614,True,Object Not Found,0.31,0.11,0.4,0.18
9120,0.303666667,0.303333333,0.385333333,0.007666667,ZTF20abvywem,22.53567447,54.65762031,True,Object Not Found,0.486,0.148,0.256,0.11
9121,0.068666667,0.276666667,0.117333333,0.537333333,ZTF20aamlerx,239.4765992,41.93717394,True,Object Not Found,0.024,0.28,0.08,0.616
9122,0.609666667,0.147,0.184666667,0.058666667,ZTF20acppruo,350.5253868,-6.2132007,True,Object Not Found,0.354,0.23,0.206,0.21
9123,0.052333333,0.788,0.106666667,0.053,ZTF19adbryab,59.5949911,6.71499496,True,Object Not Found,0.06,0.468,0.142,0.33
9124,0.293666667,0.259333333,0.434666667,0.012333333,ZTF19adcedvt,151.3986429,75.88298998,True,Object Not Found,0.264,0.192,0.33,0.214
9125,0.065666667,0.431333333,0.267333333,0.235666667,ZTF20abwgujl,,,False,Object Not Found,0.104,0.244,0.258,0.394
9126,0.431,0.256666667,0.295333333,0.017,ZTF20abyxtkf,,,False,Object Not Found,0.412,0.166,0.258,0.164
9127,0.388333333,0.224333333,0.156,0.231333333,ZTF20aaeswym,,,False,Object Not Found,0.304,0.088,0.572,0.036
9128,0.495333333,0.221,0.212333333,0.071333333,ZTF20aamntsk,107.8783133,58.94973458,True,Object Not Found,0.4,0.232,0.258,0.11
9129,0.113333333,0.202,0.07,0.614666667,ZTF20aandqdk,137.1444346,48.60723315,True,Object Not Found,0.396,0.198,0.188,0.218
9130,0.599666667,0.163,0.213333333,0.024,ZTF20aagnbfh,264.8507709,64.92284784,True,Object Not Found,0.326,0.192,0.258,0.224
9131,0.666666667,0.152,0.099,0.082333333,ZTF20aahqdmm,220.6276173,55.37489449,True,Object Not Found,0.568,0.128,0.236,0.068
9132,0.083666667,0.534,0.351333333,0.031,ZTF20abdummt,25.61560491,54.23765685,True,Object Not Found,0.166,0.378,0.184,0.272
9133,0.562666667,0.106666667,0.201333333,0.129333333,ZTF20abltwhf,240.7644288,54.30160822,True,Object Not Found,0.446,0.168,0.226,0.16
9134,0.121666667,0.386666667,0.079,0.412666667,ZTF20abmcyvq,14.58065581,-2.09115036,True,Object Not Found,0.06,0.402,0.06,0.478
9135,0.240666667,0.325333333,0.413,0.021,ZTF20abykmhi,,,False,Object Not Found,0.332,0.204,0.322,0.142
9136,0.525,0.118666667,0.249666667,0.106666667,ZTF20abbpcul,223.9607316,80.98276342,True,Object Not Found,0.212,0.268,0.226,0.294
9137,0.632333333,0.114333333,0.206666667,0.046666667,ZTF20abpifai,352.3625436,17.68770702,True,Object Not Found,0.358,0.184,0.194,0.264
9138,0.402,0.185,0.320666667,0.092333333,ZTF20aatvzmm,115.786616,45.35978222,True,Object Not Found,0.336,0.21,0.372,0.082
9139,0.309,0.322666667,0.361666667,0.006666667,ZTF20abqcqdz,303.4900567,48.26583064,True,Object Not Found,0.314,0.094,0.524,0.068
9140,0.66,0.108,0.205666667,0.026333333,ZTF20abzhlbs,324.3084532,2.33943339,True,Object Not Found,0.388,0.144,0.244,0.224
9141,0.196333333,0.246666667,0.528666667,0.028333333,ZTF20acfveoi,85.31870313,49.40491485,True,Object Not Found,0.442,0.106,0.418,0.034
9142,0.199666667,0.236,0.561333333,0.003,ZTF18abtqevs,1.15141888,51.99376702,True,Object Not Found,0.248,0.232,0.366,0.154
9143,0.495333333,0.165666667,0.312,0.027,ZTF21aaafgxl,124.8722123,55.61989625,True,Object Not Found,0.32,0.186,0.278,0.216
9144,0.264333333,0.464,0.168666667,0.103,ZTF18acbwaax,149.6751377,44.51192031,True,Object Not Found,0.44,0.16,0.244,0.156
9145,0.078,0.491666667,0.157333333,0.273,ZTF18aceykdd,182.2577789,33.91645733,True,Object Not Found,0.102,0.3,0.182,0.416
9146,0.589,0.113666667,0.273666667,0.023666667,ZTF20aclwtgp,290.5807417,84.98358133,True,Object Not Found,0.394,0.158,0.286,0.162
9147,0.104,0.145333333,0.043333333,0.707333333,ZTF19aawsqsc,294.8050798,62.72730322,True,Object Not Found,0.048,0.116,0.058,0.778
9148,0.126,0.304333333,0.568333333,0.001333333,ZTF19abqyoxh,113.5406646,58.70526634,True,Object Not Found,0.184,0.28,0.434,0.102
9149,0.496333333,0.127333333,0.235,0.141333333,ZTF19abidcrq,359.429224,-12.24048486,True,Object Not Found,0.486,0.128,0.282,0.104
9150,0.246333333,0.302333333,0.428333333,0.023,ZTF19abasngw,286.5960556,17.83693398,True,Object Not Found,0.414,0.164,0.364,0.058
9151,0.215,0.603666667,0.110333333,0.071,ZTF19acjduan,88.47227202,61.84223347,True,Object Not Found,0.342,0.266,0.254,0.138
9152,0.168,0.156333333,0.663666667,0.012,ZTF19aavkvpw,179.2293893,22.14254844,True,Object Not Found,0.304,0.12,0.524,0.052
9153,0.536333333,0.117,0.252666667,0.094,ZTF19abaejyn,351.2187654,30.62135645,True,Object Not Found,0.416,0.148,0.28,0.156
9154,0.02,0.849666667,0.058333333,0.072,ZTF19aarjswp,231.994547,21.65211951,True,Object Not Found,0.038,0.478,0.082,0.402
9155,0.442333333,0.081333333,0.096333333,0.38,ZTF19aaktpns,231.6943784,18.75126754,True,Object Not Found,0.492,0.14,0.294,0.074
9156,0.060333333,0.167666667,0.091333333,0.680666667,ZTF19aacxrab,150.9460692,6.77415781,True,Object Not Found,0.048,0.1,0.08,0.772
9157,0.623333333,0.112333333,0.243666667,0.020666667,ZTF19aapdieo,171.1969274,-10.64035427,True,Object Not Found,0.464,0.142,0.252,0.142
9158,0.244,0.277666667,0.235666667,0.242666667,ZTF19aapffst,239.4508232,62.21565168,True,SN Ia,0.192,0.256,0.286,0.266
9159,0.655666667,0.104333333,0.212666667,0.027333333,ZTF19abgdcyx,250.7609736,58.75119954,True,Object Not Found,0.488,0.14,0.28,0.092
9160,0.391333333,0.098333333,0.494666667,0.015666667,ZTF19aapamsd,259.5728982,38.37537705,True,SN Ia,0.352,0.112,0.448,0.088
9161,0.629,0.101666667,0.252333333,0.017,ZTF19abdkatu,340.8563952,-16.64176391,True,SN Ia,0.328,0.15,0.294,0.228
9162,0.532,0.166,0.234333333,0.067666667,ZTF19ablpxtf,54.71058048,66.29885888,True,SN Ia,0.252,0.12,0.57,0.058
9163,0.522,0.123,0.334,0.021,ZTF19abkblhw,328.334321,14.0218609,True,Object Not Found,0.356,0.134,0.37,0.14
9164,0.353333333,0.163,0.300666667,0.183,ZTF19achaspq,266.6162494,30.70476219,True,SN Ia,0.328,0.166,0.426,0.08
9165,0.384666667,0.247333333,0.357666667,0.010333333,ZTF19abdkgwr,,,False,SN Ia,0.388,0.2,0.248,0.164
9166,0.092,0.609333333,0.162666667,0.136,ZTF18acbwqbd,335.6736436,29.69546123,True,Object Not Found,0.108,0.342,0.148,0.402
9167,0.330333333,0.281333333,0.384666667,0.003666667,ZTF19acgemlk,282.6303605,53.3421712,True,Object Not Found,0.28,0.17,0.33,0.22
9168,0.519666667,0.174666667,0.233333333,0.072333333,ZTF20aafxrcv,150.9437345,51.37766746,True,Object Not Found,0.28,0.21,0.202,0.308
9169,0.664333333,0.113333333,0.194333333,0.028,ZTF19adcecxf,187.9756926,63.12260792,True,SN II,0.35,0.22,0.218,0.212
9170,0.526,0.159,0.295666667,0.019333333,ZTF20aazcggo,231.4540491,29.95244695,True,SN Ia,0.498,0.124,0.252,0.126
9171,0.468666667,0.121333333,0.139,0.271,ZTF20abbbumr,193.3610227,-2.44546531,True,SN Ia,0.504,0.136,0.206,0.154
9172,0.375333333,0.314666667,0.297333333,0.012666667,ZTF20aaowdfh,182.1758866,29.55598869,True,SN Ic,0.306,0.178,0.214,0.302
9173,0.526666667,0.14,0.209666667,0.123666667,ZTF20aatpvvp,199.537068,38.3560015,True,SN Ia,0.37,0.182,0.278,0.17
9174,0.404666667,0.207333333,0.082666667,0.305333333,ZTF20abfhluf,344.4744461,18.42232488,True,SN II,0.218,0.348,0.168,0.266
9175,0.541,0.121666667,0.314333333,0.023,ZTF20aagzkni,17.6693766,34.61266329,True,Object Not Found,,,,
9176,0.095333333,0.454666667,0.417666667,0.032333333,ZTF20abjtavx,5.0001213,-6.33359374,True,Object Not Found,0.09,0.314,0.47,0.126
9177,0.322,0.326333333,0.342333333,0.009333333,ZTF20abhrqrx,18.14007992,73.28133377,True,Object Not Found,0.216,0.336,0.166,0.282
9178,0.347,0.398666667,0.227666667,0.026666667,ZTF20aatuqfy,270.7355488,63.50528163,True,Object Not Found,0.366,0.266,0.234,0.134
9179,0.414666667,0.124333333,0.111666667,0.349333333,ZTF20aaudezf,188.4334322,-7.36552857,True,Object Not Found,,,,
9180,0.547666667,0.210666667,0.186,0.055666667,ZTF19abzsogy,26.89199576,27.85749539,True,Object Not Found,0.316,0.284,0.208,0.192
9181,0.643,0.110333333,0.233,0.013666667,ZTF19abzrcov,119.9622295,5.28112555,True,Object Not Found,0.324,0.184,0.24,0.252
9182,0.570333333,0.127666667,0.285333333,0.016666667,ZTF19acxoxfc,125.6565039,50.7637028,True,Object Not Found,0.376,0.202,0.27,0.152
9183,0.063666667,0.571333333,0.316,0.049,ZTF19acxxxhr,154.7698224,-4.17327627,True,Object Not Found,0.092,0.308,0.238,0.362
9184,0.405,0.193666667,0.106333333,0.295,ZTF20aaztlqo,259.0559787,72.56136997,True,Object Not Found,0.346,0.186,0.166,0.302
9185,0.446666667,0.106333333,0.427333333,0.019666667,ZTF20aavnnut,256.9173872,38.85832477,True,Object Not Found,0.37,0.176,0.338,0.116
9186,0.519,0.214666667,0.187,0.079333333,ZTF20aakdqde,58.86651496,46.81264052,True,Object Not Found,0.21,0.158,0.44,0.192
9187,0.144,0.195666667,0.461,0.199333333,ZTF20aapnqbw,190.3475721,-9.29167924,True,Object Not Found,0.108,0.194,0.51,0.188
9188,0.257333333,0.315666667,0.397666667,0.029333333,ZTF20abojvde,,,False,Object Not Found,0.382,0.164,0.38,0.074
9189,0.553333333,0.134666667,0.092,0.22,ZTF20abjcjmh,2.04875871,19.9324059,True,Object Not Found,0.378,0.184,0.15,0.288
9190,0.617333333,0.093,0.267333333,0.022333333,ZTF20abpvgya,60.08610396,46.6600634,True,Object Not Found,0.242,0.124,0.464,0.17
9191,0.092333333,0.595666667,0.151666667,0.160333333,ZTF20abmappo,323.4206422,-8.49472618,True,Object Not Found,0.166,0.296,0.176,0.362
9192,0.423333333,0.140666667,0.136333333,0.299666667,ZTF20abmjvhk,319.1359802,19.53592699,True,Object Not Found,0.324,0.188,0.234,0.254
9193,0.596666667,0.085,0.204666667,0.113666667,ZTF20aclnbft,122.5980473,20.21098528,True,Object Not Found,0.468,0.14,0.29,0.102
9194,0.185333333,0.216666667,0.594666667,0.003333333,ZTF19acxxxcr,,,False,Object Not Found,0.23,0.194,0.444,0.132
9195,0.25,0.295,0.429,0.026,ZTF20aaharac,86.37857201,-3.88360833,True,Object Not Found,0.214,0.23,0.456,0.1
9196,0.472333333,0.156666667,0.228666667,0.142333333,ZTF18acbznnc,133.9000573,44.41735094,True,Object Not Found,0.294,0.218,0.224,0.264
9197,0.231666667,0.540333333,0.163,0.065,ZTF19acytidc,163.2749473,29.15624328,True,Object Not Found,0.31,0.256,0.184,0.25
9198,0.421666667,0.158666667,0.320333333,0.099333333,ZTF20aavydre,234.4806186,25.48577869,True,Object Not Found,0.362,0.194,0.214,0.23
9199,0.562333333,0.122666667,0.200333333,0.114666667,ZTF20abcuigh,,,False,Object Not Found,0.37,0.182,0.268,0.18
9200,0.633,0.105666667,0.190666667,0.070666667,ZTF20abwqgtj,17.22442944,4.12500818,True,Object Not Found,0.436,0.152,0.268,0.144
9201,0.611,0.100666667,0.277,0.011333333,ZTF20abkmfvq,235.3635176,86.16488032,True,Object Not Found,0.452,0.104,0.31,0.134
9202,0.369666667,0.339666667,0.280333333,0.010333333,ZTF20abmbdqm,302.6097403,21.25942214,True,Object Not Found,0.158,0.272,0.314,0.256
9203,0.634333333,0.088666667,0.264,0.013,ZTF20acqxgjn,19.46758626,41.32118731,True,Object Not Found,0.3,0.156,0.398,0.146
9204,0.486333333,0.174333333,0.299333333,0.04,ZTF20acuxkba,13.46398583,10.24496734,True,Object Not Found,,,,
9205,0.478,0.189,0.217666667,0.115333333,ZTF20acveyal,116.6569865,25.5150341,True,Object Not Found,0.396,0.148,0.326,0.13
9206,0.043,0.594,0.196333333,0.166666667,ZTF20abxyaje,33.70495972,-24.85071347,True,Object Not Found,0.024,0.524,0.066,0.386
9207,0.315333333,0.336,0.334,0.014666667,ZTF20abzcmge,,,False,Object Not Found,0.518,0.122,0.294,0.066
9208,0.393666667,0.175666667,0.409,0.021666667,ZTF18aawrkic,248.6953174,26.91111,True,Object Not Found,0.312,0.138,0.432,0.118
9209,0.547,0.099,0.343666667,0.010333333,ZTF18abtkqkb,354.9478769,-23.91977666,True,Object Not Found,0.368,0.222,0.236,0.174
9210,0.393333333,0.332333333,0.266,0.008333333,ZTF18acywbgz,87.1142166,16.83798211,True,Object Not Found,0.376,0.158,0.338,0.128
9211,0.102,0.362333333,0.342666667,0.193,ZTF19acaqqxo,155.6473503,43.84731866,True,Object Not Found,0.102,0.486,0.182,0.23
9212,0.552333333,0.106333333,0.101333333,0.24,ZTF19aamoixn,183.823945,8.5944301,True,Object Not Found,0.362,0.158,0.214,0.266
9213,0.415333333,0.256,0.198666667,0.13,ZTF19acxxraj,118.0245918,21.59189255,True,Object Not Found,0.304,0.176,0.394,0.126
9214,0.236666667,0.393666667,0.286666667,0.083,ZTF19acykakk,225.560008,25.89198277,True,Object Not Found,0.348,0.228,0.256,0.168
9215,0.082666667,0.221666667,0.078,0.617666667,ZTF19aavvvza,,,False,Object Not Found,0.044,0.376,0.072,0.508
9216,0.343,0.327333333,0.262666667,0.067,ZTF20aaxbmgd,218.6261223,53.45975916,True,Object Not Found,0.22,0.128,0.474,0.178
9217,0.571333333,0.089333333,0.151333333,0.188,ZTF20aayvlky,171.1762843,34.88329756,True,Object Not Found,0.57,0.1,0.262,0.068
9218,0.056,0.544666667,0.199,0.200333333,ZTF18acrhezb,190.0209228,13.13069898,True,Object Not Found,0.028,0.392,0.076,0.504
9219,0.535333333,0.13,0.207666667,0.127,ZTF19abkxbpg,276.7693854,74.40379843,True,Object Not Found,0.404,0.188,0.22,0.188
